Country,year,pop_thousands,age_group,sex
United Kingdom,2023,6685.188,30-44,Женщины
Albania,2019,292.209,30-44,Женщины
Albania,2020,292.555,30-44,Женщины
Albania,2021,292.01,30-44,Женщины
Albania,2022,291.42,30-44,Женщины
Albania,2023,291.43,30-44,Женщины
Andorra,2019,8.87,30-44,Женщины
Andorra,2020,8.831,30-44,Женщины
Andorra,2021,8.805,30-44,Женщины
Andorra,2022,8.798,30-44,Женщины
Andorra,2023,8.77,30-44,Женщины
Bosnia and Herzegovina,2019,329.217,30-44,Женщины
Bosnia and Herzegovina,2020,320.807,30-44,Женщины
Bosnia and Herzegovina,2021,312.917,30-44,Женщины
Bosnia and Herzegovina,2022,307.889,30-44,Женщины
Bosnia and Herzegovina,2023,304.939,30-44,Женщины
Croatia,2019,375.764,30-44,Женщины
Croatia,2020,370.286,30-44,Женщины
Croatia,2021,365.758,30-44,Женщины
Croatia,2022,362.728,30-44,Женщины
Croatia,2023,360.673,30-44,Женщины
Gibraltar,2019,3.539,30-44,Женщины
Gibraltar,2020,3.616,30-44,Женщины
Gibraltar,2021,3.697,30-44,Женщины
Gibraltar,2022,3.782,30-44,Женщины
Gibraltar,2023,3.866,30-44,Женщины
Greece,2019,1060.259,30-44,Женщины
Greece,2020,1040.896,30-44,Женщины
Greece,2021,1010.737,30-44,Женщины
Greece,2022,977.632,30-44,Женщины
Greece,2023,949.447,30-44,Женщины
Holy See,2019,0.04,30-44,Женщины
Holy See,2020,0.039,30-44,Женщины
Holy See,2021,0.039,30-44,Женщины
Holy See,2022,0.038,30-44,Женщины
Holy See,2023,0.037,30-44,Женщины
Italy,2019,5744.722,30-44,Женщины
Italy,2020,5633.342,30-44,Женщины
Italy,2021,5527.792,30-44,Женщины
Italy,2022,5435.116,30-44,Женщины
Italy,2023,5347.75,30-44,Женщины
Kosovo under UNSCR 1244,2019,192.399,30-44,Женщины
Kosovo under UNSCR 1244,2020,192.244,30-44,Женщины
Kosovo under UNSCR 1244,2021,191.232,30-44,Женщины
Kosovo under UNSCR 1244,2022,187.626,30-44,Женщины
Kosovo under UNSCR 1244,2023,184.339,30-44,Женщины
Malta,2019,54.947,30-44,Женщины
Malta,2020,57.208,30-44,Женщины
Malta,2021,58.283,30-44,Женщины
Malta,2022,58.727,30-44,Женщины
Malta,2023,59.072,30-44,Женщины
Montenegro,2019,61.831,30-44,Женщины
Montenegro,2020,61.105,30-44,Женщины
Montenegro,2021,60.456,30-44,Женщины
Montenegro,2022,61.25,30-44,Женщины
Montenegro,2023,62.743,30-44,Женщины
North Macedonia,2019,195.816,30-44,Женщины
North Macedonia,2020,192.45,30-44,Женщины
North Macedonia,2021,189.698,30-44,Женщины
North Macedonia,2022,187.633,30-44,Женщины
North Macedonia,2023,185.386,30-44,Женщины
Portugal,2019,1038.604,30-44,Женщины
Portugal,2020,1026.676,30-44,Женщины
Portugal,2021,1014.219,30-44,Женщины
Portugal,2022,1002.529,30-44,Женщины
Portugal,2023,989.718,30-44,Женщины
San Marino,2019,3.541,30-44,Женщины
San Marino,2020,3.484,30-44,Женщины
San Marino,2021,3.38,30-44,Женщины
San Marino,2022,3.217,30-44,Женщины
San Marino,2023,3.073,30-44,Женщины
Serbia,2019,702.373,30-44,Женщины
Serbia,2020,693.631,30-44,Женщины
Serbia,2021,684.374,30-44,Женщины
Serbia,2022,677.527,30-44,Женщины
Serbia,2023,671.818,30-44,Женщины
Slovenia,2019,201.268,30-44,Женщины
Slovenia,2020,201.787,30-44,Женщины
Slovenia,2021,202.022,30-44,Женщины
Slovenia,2022,200.11,30-44,Женщины
Slovenia,2023,197.959,30-44,Женщины
Spain,2019,4953.643,30-44,Женщины
Spain,2020,4922.608,30-44,Женщины
Spain,2021,4865.814,30-44,Женщины
Spain,2022,4803.295,30-44,Женщины
Spain,2023,4732.617,30-44,Женщины
Austria,2019,895.675,30-44,Женщины
Austria,2020,893.006,30-44,Женщины
Austria,2021,892.597,30-44,Женщины
Austria,2022,897.437,30-44,Женщины
Austria,2023,898.653,30-44,Женщины
Belgium,2019,1118.083,30-44,Женщины
Belgium,2020,1119.094,30-44,Женщины
Belgium,2021,1118.388,30-44,Женщины
Belgium,2022,1120.724,30-44,Женщины
Belgium,2023,1123.216,30-44,Женщины
France,2019,6131.618,30-44,Женщины
France,2020,6109.168,30-44,Женщины
France,2021,6081.03,30-44,Женщины
France,2022,6046.721,30-44,Женщины
France,2023,6019.275,30-44,Женщины
Germany,2019,7744.385,30-44,Женщины
Germany,2020,7682.919,30-44,Женщины
Germany,2021,7632.803,30-44,Женщины
Germany,2022,7634.878,30-44,Женщины
Germany,2023,7670.165,30-44,Женщины
Liechtenstein,2019,3.801,30-44,Женщины
Liechtenstein,2020,3.804,30-44,Женщины
Liechtenstein,2021,3.799,30-44,Женщины
Liechtenstein,2022,3.781,30-44,Женщины
Liechtenstein,2023,3.766,30-44,Женщины
Luxembourg,2019,69.934,30-44,Женщины
Luxembourg,2020,71.094,30-44,Женщины
Luxembourg,2021,72.077,30-44,Женщины
Luxembourg,2022,73.706,30-44,Женщины
Luxembourg,2023,75.029,30-44,Женщины
Monaco,2019,2.56,30-44,Женщины
Monaco,2020,2.531,30-44,Женщины
Monaco,2021,2.526,30-44,Женщины
Monaco,2022,2.595,30-44,Женщины
Monaco,2023,2.671,30-44,Женщины
Netherlands (Kingdom of the),2019,1663.324,30-44,Женщины
Netherlands (Kingdom of the),2020,1661.511,30-44,Женщины
Netherlands (Kingdom of the),2021,1661.881,30-44,Женщины
Netherlands (Kingdom of the),2022,1678.13,30-44,Женщины
Netherlands (Kingdom of the),2023,1704.264,30-44,Женщины
Switzerland,2019,888.9,30-44,Женщины
Switzerland,2020,890.825,30-44,Женщины
Switzerland,2021,893.666,30-44,Женщины
Switzerland,2022,896.24,30-44,Женщины
Switzerland,2023,895.772,30-44,Женщины
Anguilla,2019,1.79,30-44,Женщины
Anguilla,2020,1.769,30-44,Женщины
Anguilla,2021,1.648,30-44,Женщины
Anguilla,2022,1.532,30-44,Женщины
Anguilla,2023,1.541,30-44,Женщины
Antigua and Barbuda,2019,10.657,30-44,Женщины
Antigua and Barbuda,2020,10.633,30-44,Женщины
Antigua and Barbuda,2021,10.617,30-44,Женщины
Antigua and Barbuda,2022,10.611,30-44,Женщины
Antigua and Barbuda,2023,10.611,30-44,Женщины
Aruba,2019,11.222,30-44,Женщины
Aruba,2020,11.111,30-44,Женщины
Aruba,2021,10.938,30-44,Женщины
Aruba,2022,10.774,30-44,Женщины
Aruba,2023,10.604,30-44,Женщины
Bahamas,2019,46.224,30-44,Женщины
Bahamas,2020,46.424,30-44,Женщины
Bahamas,2021,46.544,30-44,Женщины
Bahamas,2022,46.731,30-44,Женщины
Bahamas,2023,46.966,30-44,Женщины
Barbados,2019,29.324,30-44,Женщины
Barbados,2020,29.123,30-44,Женщины
Barbados,2021,28.891,30-44,Женщины
Barbados,2022,28.644,30-44,Женщины
Barbados,2023,28.422,30-44,Женщины
"Bonaire, Sint Eustatius and Saba",2019,2.752,30-44,Женщины
"Bonaire, Sint Eustatius and Saba",2020,2.836,30-44,Женщины
"Bonaire, Sint Eustatius and Saba",2021,2.93,30-44,Женщины
"Bonaire, Sint Eustatius and Saba",2022,3.083,30-44,Женщины
"Bonaire, Sint Eustatius and Saba",2023,3.24,30-44,Женщины
British Virgin Islands,2019,5.315,30-44,Женщины
British Virgin Islands,2020,5.433,30-44,Женщины
British Virgin Islands,2021,5.533,30-44,Женщины
British Virgin Islands,2022,5.563,30-44,Женщины
British Virgin Islands,2023,5.575,30-44,Женщины
Cayman Islands,2019,9.266,30-44,Женщины
Cayman Islands,2020,9.436,30-44,Женщины
Cayman Islands,2021,9.536,30-44,Женщины
Cayman Islands,2022,9.559,30-44,Женщины
Cayman Islands,2023,9.56,30-44,Женщины
Cuba,2019,1148.291,30-44,Женщины
Cuba,2020,1123.892,30-44,Женщины
Cuba,2021,1099.293,30-44,Женщины
Cuba,2022,1073.517,30-44,Женщины
Cuba,2023,1050.484,30-44,Женщины
Curaçao,2019,19.233,30-44,Женщины
Curaçao,2020,18.872,30-44,Женщины
Curaçao,2021,19.0,30-44,Женщины
Curaçao,2022,19.077,30-44,Женщины
Curaçao,2023,19.131,30-44,Женщины
Dominica,2019,7.198,30-44,Женщины
Dominica,2020,7.192,30-44,Женщины
Dominica,2021,7.165,30-44,Женщины
Dominica,2022,7.13,30-44,Женщины
Dominica,2023,7.097,30-44,Женщины
Dominican Republic,2019,1130.414,30-44,Женщины
Dominican Republic,2020,1145.572,30-44,Женщины
Dominican Republic,2021,1161.316,30-44,Женщины
Dominican Republic,2022,1174.454,30-44,Женщины
Dominican Republic,2023,1184.596,30-44,Женщины
Grenada,2019,12.482,30-44,Женщины
Grenada,2020,12.64,30-44,Женщины
Grenada,2021,12.798,30-44,Женщины
Grenada,2022,12.94,30-44,Женщины
Grenada,2023,13.073,30-44,Женщины
Guadeloupe,2019,39.701,30-44,Женщины
Guadeloupe,2020,38.368,30-44,Женщины
Guadeloupe,2021,36.668,30-44,Женщины
Guadeloupe,2022,34.707,30-44,Женщины
Guadeloupe,2023,33.129,30-44,Женщины
Haiti,2019,1120.059,30-44,Женщины
Haiti,2020,1145.1,30-44,Женщины
Haiti,2021,1169.484,30-44,Женщины
Haiti,2022,1193.391,30-44,Женщины
Haiti,2023,1217.19,30-44,Женщины
Jamaica,2019,327.863,30-44,Женщины
Jamaica,2020,332.412,30-44,Женщины
Jamaica,2021,336.961,30-44,Женщины
Jamaica,2022,340.309,30-44,Женщины
Jamaica,2023,342.532,30-44,Женщины
Martinique,2019,32.646,30-44,Женщины
Martinique,2020,31.921,30-44,Женщины
Martinique,2021,31.07,30-44,Женщины
Martinique,2022,30.292,30-44,Женщины
Martinique,2023,29.256,30-44,Женщины
Montserrat,2019,0.457,30-44,Женщины
Montserrat,2020,0.458,30-44,Женщины
Montserrat,2021,0.457,30-44,Женщины
Montserrat,2022,0.449,30-44,Женщины
Montserrat,2023,0.44,30-44,Женщины
Puerto Rico,2019,315.377,30-44,Женщины
Puerto Rico,2020,312.784,30-44,Женщины
Puerto Rico,2021,309.494,30-44,Женщины
Puerto Rico,2022,308.293,30-44,Женщины
Puerto Rico,2023,309.573,30-44,Женщины
Saint Barthélemy,2019,1.173,30-44,Женщины
Saint Barthélemy,2020,1.075,30-44,Женщины
Saint Barthélemy,2021,1.027,30-44,Женщины
Saint Barthélemy,2022,1.035,30-44,Женщины
Saint Barthélemy,2023,1.048,30-44,Женщины
Saint Kitts and Nevis,2019,5.588,30-44,Женщины
Saint Kitts and Nevis,2020,5.593,30-44,Женщины
Saint Kitts and Nevis,2021,5.588,30-44,Женщины
Saint Kitts and Nevis,2022,5.594,30-44,Женщины
Saint Kitts and Nevis,2023,5.617,30-44,Женщины
Saint Lucia,2019,20.705,30-44,Женщины
Saint Lucia,2020,20.908,30-44,Женщины
Saint Lucia,2021,21.095,30-44,Женщины
Saint Lucia,2022,21.242,30-44,Женщины
Saint Lucia,2023,21.353,30-44,Женщины
Saint Martin (French part),2019,3.532,30-44,Женщины
Saint Martin (French part),2020,3.039,30-44,Женщины
Saint Martin (French part),2021,2.902,30-44,Женщины
Saint Martin (French part),2022,2.767,30-44,Женщины
Saint Martin (French part),2023,2.547,30-44,Женщины
Saint Vincent and the Grenadines,2019,10.393,30-44,Женщины
Saint Vincent and the Grenadines,2020,10.373,30-44,Женщины
Saint Vincent and the Grenadines,2021,10.325,30-44,Женщины
Saint Vincent and the Grenadines,2022,10.225,30-44,Женщины
Saint Vincent and the Grenadines,2023,10.122,30-44,Женщины
Sint Maarten (Dutch part),2019,4.827,30-44,Женщины
Sint Maarten (Dutch part),2020,4.844,30-44,Женщины
Sint Maarten (Dutch part),2021,4.851,30-44,Женщины
Sint Maarten (Dutch part),2022,4.844,30-44,Женщины
Sint Maarten (Dutch part),2023,4.83,30-44,Женщины
Trinidad and Tobago,2019,175.48,30-44,Женщины
Trinidad and Tobago,2020,174.778,30-44,Женщины
Trinidad and Tobago,2021,174.943,30-44,Женщины
Trinidad and Tobago,2022,175.013,30-44,Женщины
Trinidad and Tobago,2023,174.682,30-44,Женщины
Turks and Caicos Islands,2019,5.192,30-44,Женщины
Turks and Caicos Islands,2020,5.331,30-44,Женщины
Turks and Caicos Islands,2021,5.416,30-44,Женщины
Turks and Caicos Islands,2022,5.458,30-44,Женщины
Turks and Caicos Islands,2023,5.455,30-44,Женщины
United States Virgin Islands,2019,8.067,30-44,Женщины
United States Virgin Islands,2020,7.818,30-44,Женщины
United States Virgin Islands,2021,7.686,30-44,Женщины
United States Virgin Islands,2022,7.525,30-44,Женщины
United States Virgin Islands,2023,7.355,30-44,Женщины
Belize,2019,41.536,30-44,Женщины
Belize,2020,42.514,30-44,Женщины
Belize,2021,43.453,30-44,Женщины
Belize,2022,44.678,30-44,Женщины
Belize,2023,45.992,30-44,Женщины
Costa Rica,2019,557.735,30-44,Женщины
Costa Rica,2020,562.681,30-44,Женщины
Costa Rica,2021,567.238,30-44,Женщины
Costa Rica,2022,571.486,30-44,Женщины
Costa Rica,2023,575.586,30-44,Женщины
El Salvador,2019,673.227,30-44,Женщины
El Salvador,2020,682.182,30-44,Женщины
El Salvador,2021,693.027,30-44,Женщины
El Salvador,2022,703.834,30-44,Женщины
El Salvador,2023,714.874,30-44,Женщины
Guatemala,2019,1651.943,30-44,Женщины
Guatemala,2020,1703.775,30-44,Женщины
Guatemala,2021,1757.379,30-44,Женщины
Guatemala,2022,1812.1,30-44,Женщины
Guatemala,2023,1869.014,30-44,Женщины
Honduras,2019,1009.824,30-44,Женщины
Honduras,2020,1039.182,30-44,Женщины
Honduras,2021,1068.113,30-44,Женщины
Honduras,2022,1096.839,30-44,Женщины
Honduras,2023,1125.662,30-44,Женщины
Mexico,2019,14097.646,30-44,Женщины
Mexico,2020,14246.241,30-44,Женщины
Mexico,2021,14374.466,30-44,Женщины
Mexico,2022,14491.73,30-44,Женщины
Mexico,2023,14606.775,30-44,Женщины
Nicaragua,2019,700.532,30-44,Женщины
Nicaragua,2020,714.958,30-44,Женщины
Nicaragua,2021,729.268,30-44,Женщины
Nicaragua,2022,743.234,30-44,Женщины
Nicaragua,2023,756.862,30-44,Женщины
Panama,2019,443.085,30-44,Женщины
Panama,2020,448.592,30-44,Женщины
Panama,2021,453.552,30-44,Женщины
Panama,2022,458.691,30-44,Женщины
Panama,2023,464.032,30-44,Женщины
Argentina,2019,4625.14,30-44,Женщины
Argentina,2020,4681.611,30-44,Женщины
Argentina,2021,4730.545,30-44,Женщины
Argentina,2022,4773.37,30-44,Женщины
Argentina,2023,4812.599,30-44,Женщины
Bolivia (Plurinational State of),2019,1167.895,30-44,Женщины
Bolivia (Plurinational State of),2020,1194.736,30-44,Женщины
Bolivia (Plurinational State of),2021,1221.066,30-44,Женщины
Bolivia (Plurinational State of),2022,1247.551,30-44,Женщины
Bolivia (Plurinational State of),2023,1274.456,30-44,Женщины
Brazil,2019,23807.473,30-44,Женщины
Brazil,2020,23949.256,30-44,Женщины
Brazil,2021,24065.041,30-44,Женщины
Brazil,2022,24152.327,30-44,Женщины
Brazil,2023,24230.607,30-44,Женщины
Chile,2019,2131.822,30-44,Женщины
Chile,2020,2161.923,30-44,Женщины
Chile,2021,2182.179,30-44,Женщины
Chile,2022,2202.232,30-44,Женщины
Chile,2023,2219.885,30-44,Женщины
Colombia,2019,5569.448,30-44,Женщины
Colombia,2020,5691.595,30-44,Женщины
Colombia,2021,5796.407,30-44,Женщины
Colombia,2022,5898.465,30-44,Женщины
Colombia,2023,6000.002,30-44,Женщины
Ecuador,2019,1844.074,30-44,Женщины
Ecuador,2020,1881.096,30-44,Женщины
Ecuador,2021,1911.433,30-44,Женщины
Ecuador,2022,1940.189,30-44,Женщины
Ecuador,2023,1968.251,30-44,Женщины
Falkland Islands (Malvinas),2019,0.432,30-44,Женщины
Falkland Islands (Malvinas),2020,0.43,30-44,Женщины
Falkland Islands (Malvinas),2021,0.422,30-44,Женщины
Falkland Islands (Malvinas),2022,0.412,30-44,Женщины
Falkland Islands (Malvinas),2023,0.402,30-44,Женщины
French Guiana,2019,29.968,30-44,Женщины
French Guiana,2020,30.467,30-44,Женщины
French Guiana,2021,30.514,30-44,Женщины
French Guiana,2022,30.756,30-44,Женщины
French Guiana,2023,30.939,30-44,Женщины
Guyana,2019,81.759,30-44,Женщины
Guyana,2020,82.394,30-44,Женщины
Guyana,2021,84.018,30-44,Женщины
Guyana,2022,85.292,30-44,Женщины
Guyana,2023,86.141,30-44,Женщины
Paraguay,2019,672.727,30-44,Женщины
Paraguay,2020,687.636,30-44,Женщины
Paraguay,2021,702.476,30-44,Женщины
Paraguay,2022,716.625,30-44,Женщины
Paraguay,2023,730.306,30-44,Женщины
Peru,2019,3502.991,30-44,Женщины
Peru,2020,3568.728,30-44,Женщины
Peru,2021,3627.775,30-44,Женщины
Peru,2022,3682.135,30-44,Женщины
Peru,2023,3733.328,30-44,Женщины
Suriname,2019,59.975,30-44,Женщины
Suriname,2020,60.611,30-44,Женщины
Suriname,2021,61.248,30-44,Женщины
Suriname,2022,61.904,30-44,Женщины
Suriname,2023,62.654,30-44,Женщины
Uruguay,2019,338.764,30-44,Женщины
Uruguay,2020,341.021,30-44,Женщины
Uruguay,2021,343.321,30-44,Женщины
Uruguay,2022,345.375,30-44,Женщины
Uruguay,2023,346.916,30-44,Женщины
Venezuela (Bolivarian Republic of),2019,2928.071,30-44,Женщины
Venezuela (Bolivarian Republic of),2020,2828.138,30-44,Женщины
Venezuela (Bolivarian Republic of),2021,2769.682,30-44,Женщины
Venezuela (Bolivarian Republic of),2022,2737.628,30-44,Женщины
Venezuela (Bolivarian Republic of),2023,2722.499,30-44,Женщины
Bermuda,2019,6.296,30-44,Женщины
Bermuda,2020,6.244,30-44,Женщины
Bermuda,2021,6.2,30-44,Женщины
Bermuda,2022,6.142,30-44,Женщины
Bermuda,2023,6.069,30-44,Женщины
Canada,2019,3787.73,30-44,Женщины
Canada,2020,3826.898,30-44,Женщины
Canada,2021,3855.934,30-44,Женщины
Canada,2022,3903.767,30-44,Женщины
Canada,2023,3972.667,30-44,Женщины
Greenland,2019,5.425,30-44,Женщины
Greenland,2020,5.45,30-44,Женщины
Greenland,2021,5.492,30-44,Женщины
Greenland,2022,5.549,30-44,Женщины
Greenland,2023,5.598,30-44,Женщины
Saint Pierre and Miquelon,2019,0.591,30-44,Женщины
Saint Pierre and Miquelon,2020,0.565,30-44,Женщины
Saint Pierre and Miquelon,2021,0.544,30-44,Женщины
Saint Pierre and Miquelon,2022,0.523,30-44,Женщины
Saint Pierre and Miquelon,2023,0.5,30-44,Женщины
United States of America,2019,32861.236,30-44,Женщины
United States of America,2020,32954.234,30-44,Женщины
United States of America,2021,32962.711,30-44,Женщины
United States of America,2022,33064.942,30-44,Женщины
United States of America,2023,33252.71,30-44,Женщины
Australia,2019,2686.401,30-44,Женщины
Australia,2020,2705.536,30-44,Женщины
Australia,2021,2714.877,30-44,Женщины
Australia,2022,2730.58,30-44,Женщины
Australia,2023,2749.44,30-44,Женщины
New Zealand,2019,510.012,30-44,Женщины
New Zealand,2020,517.862,30-44,Женщины
New Zealand,2021,518.793,30-44,Женщины
New Zealand,2022,517.756,30-44,Женщины
New Zealand,2023,519.611,30-44,Женщины
Fiji,2019,96.301,30-44,Женщины
Fiji,2020,96.731,30-44,Женщины
Fiji,2021,97.507,30-44,Женщины
Fiji,2022,98.439,30-44,Женщины
Fiji,2023,99.53,30-44,Женщины
New Caledonia,2019,31.665,30-44,Женщины
New Caledonia,2020,31.558,30-44,Женщины
New Caledonia,2021,31.403,30-44,Женщины
New Caledonia,2022,31.253,30-44,Женщины
New Caledonia,2023,31.165,30-44,Женщины
Papua New Guinea,2019,959.574,30-44,Женщины
Papua New Guinea,2020,983.463,30-44,Женщины
Papua New Guinea,2021,1006.296,30-44,Женщины
Papua New Guinea,2022,1028.105,30-44,Женщины
Papua New Guinea,2023,1049.173,30-44,Женщины
Solomon Islands,2019,65.689,30-44,Женщины
Solomon Islands,2020,67.261,30-44,Женщины
Solomon Islands,2021,69.178,30-44,Женщины
Solomon Islands,2022,71.199,30-44,Женщины
Solomon Islands,2023,73.33,30-44,Женщины
Vanuatu,2019,26.957,30-44,Женщины
Vanuatu,2020,27.765,30-44,Женщины
Vanuatu,2021,28.558,30-44,Женщины
Vanuatu,2022,29.314,30-44,Женщины
Vanuatu,2023,30.049,30-44,Женщины
Guam,2019,14.904,30-44,Женщины
Guam,2020,14.768,30-44,Женщины
Guam,2021,14.753,30-44,Женщины
Guam,2022,14.718,30-44,Женщины
Guam,2023,14.67,30-44,Женщины
Kiribati,2019,12.524,30-44,Женщины
Kiribati,2020,12.809,30-44,Женщины
Kiribati,2021,13.13,30-44,Женщины
Kiribati,2022,13.432,30-44,Женщины
Kiribati,2023,13.714,30-44,Женщины
Marshall Islands,2019,4.253,30-44,Женщины
Marshall Islands,2020,4.105,30-44,Женщины
Marshall Islands,2021,3.894,30-44,Женщины
Marshall Islands,2022,3.634,30-44,Женщины
Marshall Islands,2023,3.383,30-44,Женщины
Micronesia (Federated States of),2019,9.746,30-44,Женщины
Micronesia (Federated States of),2020,9.865,30-44,Женщины
Micronesia (Federated States of),2021,10.019,30-44,Женщины
Micronesia (Federated States of),2022,10.163,30-44,Женщины
Micronesia (Federated States of),2023,10.324,30-44,Женщины
Nauru,2019,1.142,30-44,Женщины
Nauru,2020,1.157,30-44,Женщины
Nauru,2021,1.167,30-44,Женщины
Nauru,2022,1.168,30-44,Женщины
Nauru,2023,1.162,30-44,Женщины
Northern Mariana Islands,2019,4.862,30-44,Женщины
Northern Mariana Islands,2020,4.676,30-44,Женщины
Northern Mariana Islands,2021,4.434,30-44,Женщины
Northern Mariana Islands,2022,4.14,30-44,Женщины
Northern Mariana Islands,2023,3.846,30-44,Женщины
Palau,2019,1.766,30-44,Женщины
Palau,2020,1.749,30-44,Женщины
Palau,2021,1.725,30-44,Женщины
Palau,2022,1.697,30-44,Женщины
Palau,2023,1.663,30-44,Женщины
American Samoa,2019,4.74,30-44,Женщины
American Samoa,2020,4.655,30-44,Женщины
American Samoa,2021,4.58,30-44,Женщины
American Samoa,2022,4.474,30-44,Женщины
American Samoa,2023,4.319,30-44,Женщины
Cook Islands,2019,1.629,30-44,Женщины
Cook Islands,2020,1.571,30-44,Женщины
Cook Islands,2021,1.501,30-44,Женщины
Cook Islands,2022,1.411,30-44,Женщины
Cook Islands,2023,1.309,30-44,Женщины
French Polynesia,2019,31.314,30-44,Женщины
French Polynesia,2020,31.164,30-44,Женщины
French Polynesia,2021,30.968,30-44,Женщины
French Polynesia,2022,30.632,30-44,Женщины
French Polynesia,2023,30.33,30-44,Женщины
Niue,2019,0.163,30-44,Женщины
Niue,2020,0.161,30-44,Женщины
Niue,2021,0.159,30-44,Женщины
Niue,2022,0.157,30-44,Женщины
Niue,2023,0.155,30-44,Женщины
Samoa,2019,17.916,30-44,Женщины
Samoa,2020,18.117,30-44,Женщины
Samoa,2021,18.161,30-44,Женщины
Samoa,2022,18.042,30-44,Женщины
Samoa,2023,17.874,30-44,Женщины
Tokelau,2019,0.17,30-44,Женщины
Tokelau,2020,0.184,30-44,Женщины
Tokelau,2021,0.195,30-44,Женщины
Tokelau,2022,0.211,30-44,Женщины
Tokelau,2023,0.23,30-44,Женщины
Tonga,2019,9.744,30-44,Женщины
Tonga,2020,9.776,30-44,Женщины
Tonga,2021,9.766,30-44,Женщины
Tonga,2022,9.687,30-44,Женщины
Tonga,2023,9.605,30-44,Женщины
Tuvalu,2019,0.896,30-44,Женщины
Tuvalu,2020,0.881,30-44,Женщины
Tuvalu,2021,0.864,30-44,Женщины
Tuvalu,2022,0.842,30-44,Женщины
Tuvalu,2023,0.813,30-44,Женщины
Wallis and Futuna Islands,2019,1.226,30-44,Женщины
Wallis and Futuna Islands,2020,1.209,30-44,Женщины
Wallis and Futuna Islands,2021,1.193,30-44,Женщины
Wallis and Futuna Islands,2022,1.161,30-44,Женщины
Wallis and Futuna Islands,2023,1.12,30-44,Женщины
Burundi,2019,582.682,45-59,Женщины
Burundi,2020,601.71,45-59,Женщины
Burundi,2021,622.73,45-59,Женщины
Burundi,2022,644.971,45-59,Женщины
Burundi,2023,668.233,45-59,Женщины
Comoros,2019,46.765,45-59,Женщины
Comoros,2020,48.114,45-59,Женщины
Comoros,2021,49.486,45-59,Женщины
Comoros,2022,50.916,45-59,Женщины
Comoros,2023,52.439,45-59,Женщины
Djibouti,2019,79.524,45-59,Женщины
Djibouti,2020,82.178,45-59,Женщины
Djibouti,2021,84.822,45-59,Женщины
Djibouti,2022,87.48,45-59,Женщины
Djibouti,2023,90.188,45-59,Женщины
Eritrea,2019,188.831,45-59,Женщины
Eritrea,2020,193.054,45-59,Женщины
Eritrea,2021,198.124,45-59,Женщины
Eritrea,2022,203.321,45-59,Женщины
Eritrea,2023,208.394,45-59,Женщины
Ethiopia,2019,6437.43,45-59,Женщины
Ethiopia,2020,6681.126,45-59,Женщины
Ethiopia,2021,6924.373,45-59,Женщины
Ethiopia,2022,7166.815,45-59,Женщины
Ethiopia,2023,7411.882,45-59,Женщины
Kenya,2019,2909.33,45-59,Женщины
Kenya,2020,3008.407,45-59,Женщины
Kenya,2021,3108.244,45-59,Женщины
Kenya,2022,3209.87,45-59,Женщины
Kenya,2023,3313.957,45-59,Женщины
Madagascar,2019,1571.685,45-59,Женщины
Madagascar,2020,1624.841,45-59,Женщины
Madagascar,2021,1680.975,45-59,Женщины
Madagascar,2022,1740.658,45-59,Женщины
Madagascar,2023,1804.166,45-59,Женщины
Malawi,2019,978.875,45-59,Женщины
Malawi,2020,1015.683,45-59,Женщины
Malawi,2021,1051.228,45-59,Женщины
Malawi,2022,1086.343,45-59,Женщины
Malawi,2023,1122.758,45-59,Женщины
Mauritius,2019,135.41,45-59,Женщины
Mauritius,2020,134.097,45-59,Женщины
Mauritius,2021,132.394,45-59,Женщины
Mauritius,2022,130.91,45-59,Женщины
Mauritius,2023,129.832,45-59,Женщины
Mayotte,2019,16.266,45-59,Женщины
Mayotte,2020,16.826,45-59,Женщины
Mayotte,2021,17.421,45-59,Женщины
Mayotte,2022,18.063,45-59,Женщины
Mayotte,2023,18.761,45-59,Женщины
Mozambique,2019,1520.481,45-59,Женщины
Mozambique,2020,1563.866,45-59,Женщины
Mozambique,2021,1613.653,45-59,Женщины
Mozambique,2022,1670.837,45-59,Женщины
Mozambique,2023,1736.308,45-59,Женщины
Réunion,2019,93.374,45-59,Женщины
Réunion,2020,93.774,45-59,Женщины
Réunion,2021,94.138,45-59,Женщины
Réunion,2022,94.211,45-59,Женщины
Réunion,2023,93.655,45-59,Женщины
Rwanda,2019,771.529,45-59,Женщины
Rwanda,2020,786.585,45-59,Женщины
Rwanda,2021,801.985,45-59,Женщины
Rwanda,2022,819.133,45-59,Женщины
Rwanda,2023,839.168,45-59,Женщины
Seychelles,2019,10.816,45-59,Женщины
Seychelles,2020,11.04,45-59,Женщины
Seychelles,2021,11.244,45-59,Женщины
Seychelles,2022,11.399,45-59,Женщины
Seychelles,2023,11.487,45-59,Женщины
Somalia,2019,762.382,45-59,Женщины
Somalia,2020,791.946,45-59,Женщины
Somalia,2021,821.237,45-59,Женщины
Somalia,2022,847.533,45-59,Женщины
Somalia,2023,876.333,45-59,Женщины
South Sudan,2019,621.311,45-59,Женщины
South Sudan,2020,645.296,45-59,Женщины
South Sudan,2021,662.944,45-59,Женщины
South Sudan,2022,680.677,45-59,Женщины
South Sudan,2023,719.367,45-59,Женщины
Uganda,2019,1990.329,45-59,Женщины
Uganda,2020,2088.292,45-59,Женщины
Uganda,2021,2187.172,45-59,Женщины
